policy_step,tot_loss,policy_loss,value_loss1,value_loss2
2800.0,81.56787109375,77.3536376953125,2.086693286895752,2.127540111541748
2900.0,90.68370056152344,83.91635131835938,3.3395981788635254,3.427752017974853
3000.0,83.88652038574219,75.74470520019531,4.130955696105957,4.010854244232178
3100.0,92.92619323730467,81.56005096435547,6.018798828125,5.347339630126953
3200.0,271.884765625,86.65961456298828,92.70133972167967,92.52381134033205
3300.0,288.8401794433594,81.46092224121094,103.1996841430664,104.1795654296875
3400.0,425.838623046875,80.74964141845703,172.3167724609375,172.772216796875
3500.0,87.5592041015625,82.60591125488281,2.301783561706543,2.65151596069336
3600.0,103.2833480834961,93.55412292480467,4.957119941711426,4.772099018096924
3700.0,93.74051666259766,85.75495910644531,4.159146785736084,3.826406478881836
3800.0,299.9921875,93.69243621826172,103.2637176513672,103.0360336303711
3900.0,195.75778198242188,81.5695571899414,56.63496780395508,57.5532455444336
4000.0,484.9273376464844,84.95968627929688,200.18341064453125,199.78424072265625
4100.0,92.46646118164062,86.4725341796875,3.147904396057129,2.84602165222168
4200.0,203.5498962402344,90.12989044189452,55.80184173583984,57.61817169189453
4300.0,98.61843872070312,88.4205551147461,5.116132736206055,5.081751823425293
4400.0,191.72813415527344,93.1629638671875,48.93342971801758,49.63174819946289
4500.0,103.89405822753906,93.42059326171876,5.0138936042785645,5.459569931030273
4600.0,105.0436782836914,92.51002502441406,6.254825115203857,6.278831481933594
4700.0,95.28732299804688,89.01895904541016,3.1416916847229004,3.1266684532165527
4800.0,96.52029418945312,88.91912078857422,3.616191864013672,3.984984397888184
4900.0,421.22161865234375,92.26174926757812,164.4061279296875,164.5537567138672
5000.0,317.55255126953125,86.49618530273438,115.9058074951172,115.15055084228516
5100.0,334.8037109375,92.96595764160156,120.63029479980467,121.20745849609376
5200.0,99.70149993896484,86.45879364013672,7.012742042541504,6.229964256286621
5300.0,352.3905029296875,91.3482894897461,131.42080688476562,129.62139892578125
5400.0,459.75439453125,88.96287536621094,185.65850830078125,185.1329803466797
5500.0,104.92192840576172,97.57057189941406,3.514248847961426,3.837103843688965
5600.0,216.0267944335937,94.9563217163086,60.07046890258789,61.00000762939453
5700.0,117.51451873779295,96.91931915283205,10.283565521240234,10.311637878417969
5800.0,93.7059097290039,84.32316589355469,4.6166090965271,4.766134262084961
5900.0,101.24222564697266,92.45984649658205,4.386728286743164,4.395654201507568
6000.0,105.53187561035156,98.79488372802734,3.4972116947174072,3.239776611328125
6100.0,103.2839126586914,91.757080078125,5.604733943939209,5.922099590301514
6200.0,690.932373046875,86.88841247558594,301.60626220703125,302.4376525878906
6300.0,103.89559936523438,95.51428985595705,3.949122905731201,4.432191848754883
6400.0,98.42713165283205,89.53809356689453,3.9130454063415527,4.975990295410156
6500.0,95.06340789794922,86.38446044921875,4.278170585632324,4.400782585144043
6600.0,399.7485961914063,97.47211456298828,149.69268798828125,152.5838165283203
6700.0,108.67156219482422,93.17245483398438,7.50486946105957,7.994243144989014
6800.0,419.8421630859375,95.21868896484376,161.25665283203125,163.3668212890625
6900.0,100.44833374023438,91.64340209960938,4.519715309143066,4.285214900970459
7000.0,97.0764389038086,85.7276611328125,5.4629387855529785,5.885840892791748
7100.0,99.12638854980467,86.05305480957031,5.980863094329834,7.09246826171875
7200.0,380.1492309570313,85.73536682128906,147.5322723388672,146.88157653808594
7300.0,90.46955108642578,85.45001983642578,2.5262017250061035,2.4933323860168457
7400.0,104.50025177001952,91.07508850097656,6.474498748779297,6.950660705566406
7500.0,99.89176940917967,84.18309020996094,7.8878655433654785,7.820812225341797
7600.0,126.71041870117188,89.3953857421875,18.290531158447266,19.02450942993164
7700.0,111.16667175292967,99.55437469482422,6.30163049697876,5.310667037963867
7800.0,86.83411407470703,79.0673599243164,4.264716148376465,3.5020339488983154
7900.0,194.7533569335937,91.90142822265624,52.2451400756836,50.60677719116211
8000.0,692.6907348632812,90.34164428710938,301.43096923828125,300.9181213378906
8100.0,82.72222900390625,78.13755798339844,2.3307809829711914,2.253887176513672
8200.0,748.731201171875,88.94680786132812,331.97564697265625,327.80877685546875
8300.0,95.18090057373048,87.0213623046875,4.376645565032959,3.782889842987061
8400.0,99.41116333007812,72.38734436035156,12.884193420410156,14.139625549316406
8500.0,382.26953125,83.63533020019531,148.7083282470703,149.9258575439453
8600.0,99.12762451171876,82.13548278808594,8.438041687011719,8.554101943969727
8700.0,91.59915924072266,66.38223266601562,10.974926948547363,14.241995811462402
8800.0,84.05577850341797,70.96443176269531,6.534137725830078,6.557211875915527
8900.0,80.54984283447266,69.27693176269531,5.5243000984191895,5.748608589172363
9000.0,87.12401580810547,79.85682678222656,3.375336170196533,3.891850471496582
9100.0,75.54308319091797,68.25143432617188,4.066541194915772,3.22510290145874
9200.0,74.24594116210938,66.365966796875,4.183609008789063,3.69636869430542
9300.0,101.62723541259766,73.33702087402344,13.322470664978027,14.967740058898926
9400.0,81.58976745605469,70.82010650634766,4.858774185180664,5.910892009735107
9500.0,73.92742919921875,61.45877456665039,6.067412376403809,6.401248931884766
9600.0,74.01026916503906,65.23587036132812,4.833104133605957,3.941294431686402
9700.0,67.49383544921875,60.76169967651367,3.426837682723999,3.305295705795288
9800.0,52.59358596801758,46.59929656982422,2.891571521759033,3.102717399597168
9900.0,76.20267486572266,68.38737487792969,4.187690734863281,3.6276121139526367
10000.0,62.27231979370117,51.715431213378906,5.315334796905518,5.241553783416748
10100.0,69.70825958251953,66.74400329589844,1.566662073135376,1.3975934982299805
10200.0,60.85857772827149,52.65737915039063,4.022696971893311,4.178500652313232
10300.0,57.25595474243164,50.15209197998047,3.696444034576416,3.4074177742004395
10400.0,63.01790618896485,58.01276397705078,2.5266871452331543,2.478452682495117
10500.0,66.68596649169922,56.95967864990234,4.865728378295898,4.860557556152344
10600.0,54.24240493774414,49.63939666748047,2.049349069595337,2.5536580085754395
10700.0,58.47856140136719,50.37791442871094,4.444729804992676,3.655919313430786
10800.0,49.12849044799805,43.86106872558594,2.6053078174591064,2.662114143371582
10900.0,61.50031661987305,55.67243957519531,2.986797571182251,2.8410801887512207
11000.0,52.81468963623047,46.43317413330078,3.300291061401367,3.081221103668213
11100.0,53.87387847900391,50.01970672607422,2.0290846824646,1.825087308883667
11200.0,57.57503890991211,53.70065307617188,1.8569438457489007,2.017441272735596
11300.0,56.31669616699219,49.72540283203125,3.537811756134033,3.053481101989746
11400.0,49.89783477783203,45.11626434326172,2.588800430297852,2.1927738189697266
11500.0,54.61577987670898,45.82609558105469,4.760207176208496,4.029475688934326
11600.0,41.60651397705078,38.19967269897461,1.853583574295044,1.553257703781128
11700.0,51.08207321166992,45.844688415527344,2.412882804870605,2.824500799179077
11800.0,38.936893463134766,36.177833557128906,1.4724026918411257,1.286656141281128
11900.0,36.18885803222656,34.87335968017578,0.701288104057312,0.6142135858535767
12000.0,50.89858627319336,47.939414978027344,1.4690948724746704,1.4900788068771362
12100.0,51.51958465576172,48.81465911865234,1.4124375581741333,1.292486310005188
12200.0,43.78946685791016,43.20287704467773,0.3076361119747162,0.2789530456066131
12300.0,35.231178283691406,34.393150329589844,0.4792227447032928,0.3588063418865204
12400.0,35.80631637573242,31.342395782470703,2.364006757736206,2.099914073944092
12500.0,35.22411346435547,34.06028747558594,0.5372823476791382,0.6265459060668945
12600.0,44.4965934753418,43.34009552001953,0.5892757177352905,0.5672239661216736
12700.0,37.925968170166016,35.864097595214844,1.0463011264801023,1.0155659914016724
12800.0,37.92390823364258,36.44695281982422,0.80074143409729,0.6762114763259888
12900.0,41.91011047363281,40.9132080078125,0.5980592966079712,0.3988419473171234
13000.0,48.29564666748047,44.39832305908203,1.97803008556366,1.919293761253357
13100.0,38.13663864135742,36.70173645019531,0.6690447926521301,0.7658579349517822
13200.0,43.08477020263672,41.6557846069336,0.766090989112854,0.6628947257995605
13300.0,34.5498161315918,33.57729721069336,0.5241605043411255,0.4483576416969299
13400.0,44.77581787109375,42.42252731323242,1.163274168968201,1.1900169849395752
13500.0,37.21871566772461,35.08255386352539,1.059849500656128,1.0763118267059326
13600.0,32.09894943237305,29.704906463623047,1.2088264226913452,1.1852153539657593
13700.0,41.49736022949219,36.64205551147461,2.4154767990112305,2.439828395843506
13800.0,35.95652770996094,33.58280944824219,1.1857454776763916,1.187973141670227
13900.0,43.70092010498047,40.365840911865234,1.6394894123077393,1.6955900192260742
14000.0,36.37467956542969,33.50945281982422,1.4697352647781372,1.3954930305480957
14100.0,27.18726348876953,24.75400161743164,1.212035894393921,1.2212257385253906
14200.0,48.1690673828125,43.22308349609375,2.5124659538269043,2.433518886566162
14300.0,28.701419830322266,25.37199211120605,1.8753557205200195,1.4540705680847168
14400.0,39.92100143432617,38.083526611328125,0.9748716950416564,0.8626015782356262
14500.0,31.825075149536133,30.07833671569824,0.9296330213546752,0.8171058893203735
14600.0,29.31678581237793,26.57766914367676,1.4433679580688477,1.2957484722137451
14700.0,37.50454711914063,35.780853271484375,0.854177713394165,0.8695158958435059
14800.0,49.66120529174805,45.655670166015625,2.031207323074341,1.97432827949524
14900.0,36.35794448852539,31.55679512023925,2.3468053340911865,2.4543464183807373
15000.0,41.18706512451172,40.10881423950195,0.5614871382713318,0.5167654752731323
15100.0,43.957130432128906,41.85109329223633,1.0296036005020142,1.0764342546463013
15200.0,46.13188552856445,41.34751129150391,2.72891616821289,2.05545973777771
15300.0,49.3416862487793,46.91033172607422,1.237122654914856,1.1942344903945925
15400.0,34.74210739135742,31.5074405670166,1.7473615407943726,1.4873061180114746
15500.0,24.74551010131836,24.162425994873047,0.2854954898357391,0.2975890934467315
15600.0,40.72650909423828,35.562747955322266,2.4417595863342285,2.7220020294189453
15700.0,33.79450225830078,30.73189163208008,1.6755197048187256,1.3870935440063477
15800.0,38.2371711730957,36.02181625366211,1.0900272130966189,1.1253271102905271
15900.0,38.5733642578125,35.743682861328125,1.2951420545578003,1.534536361694336
16000.0,37.115501403808594,34.76713562011719,1.081478238105774,1.2668890953063965
16100.0,38.66776657104492,35.15971374511719,2.119483470916748,1.388569712638855
16200.0,38.19302749633789,36.56182098388672,0.910225749015808,0.720981776714325
16300.0,34.602516174316406,33.63614654541016,0.4714305400848388,0.4949392974376678
16400.0,36.104148864746094,33.53712463378906,1.1933213472366333,1.373701810836792
16500.0,39.55319595336914,37.36889266967773,1.1157985925674438,1.0685033798217771
16600.0,37.331451416015625,35.58482360839844,0.9828988909721376,0.7637300491333008
16700.0,41.42896270751953,38.91126251220703,1.4376811981201172,1.0800156593322754
16800.0,31.60196304321289,29.851009368896484,0.9059720039367676,0.8449817895889282
16900.0,44.090179443359375,43.13636016845703,0.5600576996803284,0.3937619626522064
17000.0,33.65139389038086,30.967884063720703,1.380049228668213,1.303457498550415
17100.0,39.51911544799805,38.47042846679688,0.5387162566184998,0.5099728107452393
17200.0,33.76047134399414,29.92925262451172,1.775953769683838,2.055265426635742
17300.0,34.269309997558594,31.783260345458984,1.1892645359039309,1.2967833280563354
17400.0,38.041446685791016,33.52465057373047,2.307023525238037,2.209774971008301
17500.0,33.25614547729492,30.103012084960938,1.5463340282440186,1.6068004369735718
17600.0,30.621171951293945,29.652633666992188,0.4524500966072082,0.5160884857177734
17700.0,34.691837310791016,32.7398681640625,1.060218095779419,0.8917486667633057
17800.0,31.78618049621582,30.894948959350582,0.4150239825248718,0.4762085676193237
17900.0,37.30223083496094,35.42781066894531,0.9935407638549804,0.8808803558349609
18000.0,37.68067169189453,34.689483642578125,1.5718114376068115,1.4193763732910156
18100.0,28.60053825378418,26.54238510131836,1.134587049484253,0.9235661029815674
18200.0,40.3833236694336,36.658485412597656,1.7730238437652588,1.9518139362335205
18300.0,38.00215530395508,35.39356231689453,1.106325387954712,1.5022642612457275
18400.0,36.415828704833984,34.4747428894043,0.8305035829544067,1.1105797290802002
18500.0,28.91936683654785,27.940433502197266,0.5193697214126587,0.4595641493797302
18600.0,33.04352569580078,32.39177703857422,0.3509257435798645,0.3008230924606323
18700.0,32.70643615722656,29.34783744812012,1.6897519826889038,1.6688462495803833
18800.0,36.813026428222656,33.25529479980469,1.7248961925506592,1.8328378200531008
18900.0,37.63857269287109,34.02077865600586,1.8200956583023071,1.797698736190796
19000.0,32.464847564697266,30.40781021118164,1.082899570465088,0.9741371273994446
19100.0,23.73929786682129,21.280879974365234,1.1918413639068604,1.2665772438049316
19200.0,25.72057342529297,24.46657371520996,0.6112196445465088,0.6427805423736572
19300.0,34.4344596862793,32.28943634033203,1.0842000246047974,1.0608205795288086
19400.0,29.72157287597656,27.930099487304688,0.9323076605796814,0.8591647148132324
19500.0,38.98898315429688,36.48893356323242,1.2580909729003906,1.2419594526290894
19600.0,37.977333068847656,36.33320617675781,0.8136565685272217,0.8304702639579773
19700.0,33.73577880859375,32.42439270019531,0.6758277416229248,0.6355574727058411
19800.0,28.668197631835938,25.96438980102539,1.3556582927703855,1.3481497764587402
19900.0,24.70505714416504,24.16853904724121,0.3047742545604706,0.2317441999912262
20000.0,29.772809982299805,29.442007064819336,0.1344324052333831,0.1963716745376587
20100.0,29.933195114135746,28.686748504638672,0.6394047737121582,0.6070427298545837
20200.0,34.01314163208008,33.28425598144531,0.3590673804283142,0.3698196709156036
20300.0,31.32187843322754,31.02352333068848,0.1639540493488311,0.1344010531902313
20400.0,22.594804763793945,22.230892181396484,0.1730715930461883,0.1908416897058487
20500.0,37.33831787109375,35.8436393737793,0.720288872718811,0.7743924856185913
20600.0,34.333744049072266,32.16433334350586,1.0861719846725464,1.08323872089386
20700.0,26.44872093200684,26.24051856994629,0.1123530566692352,0.0958495289087295
20800.0,24.51512336730957,23.04663848876953,0.7071800231933594,0.7613052129745483
20900.0,23.657506942749023,23.32980728149414,0.1785851120948791,0.1491142809391021
21000.0,38.50607299804688,36.08699417114258,1.2152093648910522,1.203866958618164
21100.0,36.9522705078125,35.26578140258789,0.8629275560379028,0.8235611915588379
21200.0,30.183958053588867,28.93124389648437,0.630560576915741,0.6221550703048706
21300.0,34.63877487182617,34.09739303588867,0.2805537283420563,0.2608288526535034
21400.0,34.31375503540039,32.581336975097656,0.8625602722167969,0.8698593378067017
21500.0,29.26824760437012,27.120098114013672,1.110724925994873,1.0374243259429932
21600.0,25.597442626953125,24.269893646240234,0.669954776763916,0.6575954556465149
21700.0,27.24369430541992,25.790904998779297,0.7225424647331238,0.7302466630935669
21800.0,29.29510307312012,28.241039276123047,0.4964730739593506,0.557589590549469
21900.0,42.84440612792969,41.92256164550781,0.739668071269989,0.182175874710083
22000.0,32.270530700683594,29.95331573486328,1.1671613454818726,1.1500523090362549
22100.0,29.03452110290528,28.72892189025879,0.1699107438325882,0.1356890499591827
22200.0,33.60441589355469,32.385982513427734,0.6282691955566406,0.5901641249656677
22300.0,24.41481208801269,23.94906234741211,0.2172992378473281,0.2484505474567413
22400.0,29.201805114746094,28.0937614440918,0.5592523217201233,0.5487918257713318
22500.0,24.335264205932617,23.49201774597168,0.4590156376361847,0.3842317461967468
22600.0,41.36503601074219,41.06354522705078,0.1550322771072387,0.1464563459157943
22700.0,36.08014297485352,35.92223358154297,0.0686215385794639,0.0892865434288978
22800.0,26.03375816345215,24.481609344482425,0.8059086799621582,0.7462415099143982
22900.0,30.556884765625,29.54619026184082,0.4913142919540405,0.5193802118301392
23000.0,28.57232666015625,28.11820411682129,0.2669686377048492,0.187155395746231
23100.0,27.754274368286133,27.48055648803711,0.1963835954666137,0.0773334950208664
23200.0,32.497039794921875,32.10068130493164,0.1950587630271911,0.2013002187013626
23300.0,24.4096794128418,23.372146606445312,0.5287926197052002,0.50873863697052
23400.0,21.94808959960937,21.772491455078125,0.0820874273777008,0.0935120806097984
23500.0,33.94076156616211,33.59002685546875,0.1477832943201065,0.20295050740242
23600.0,26.51033973693848,26.26619338989257,0.109669804573059,0.1344750970602035
23700.0,25.62421607971192,23.960018157958984,0.7823880910873413,0.8818101286888123
23800.0,30.718551635742188,29.0458927154541,0.8751281499862671,0.7975317239761353
23900.0,30.35679626464844,28.921974182128903,0.6972577571868896,0.7375636100769043
24000.0,30.35615348815918,30.10974502563477,0.1551152467727661,0.0912934243679046
24100.0,30.387168884277344,30.12898826599121,0.1655423641204834,0.0926388129591941
24200.0,33.353206634521484,32.397003173828125,0.4745106101036072,0.4816927313804626
24300.0,35.90217590332031,34.21179962158203,0.8626872897148132,0.8276899456977844
24400.0,28.93692779541016,28.80988311767578,0.055340401828289,0.0717056468129158
24500.0,30.692386627197266,30.54861640930176,0.0794139206409454,0.0643553882837295
24600.0,27.966859817504883,27.10995864868164,0.4204847812652588,0.4364158511161804
24700.0,25.789623260498047,24.211410522460938,0.7809634208679199,0.7972497344017029
24800.0,28.089412689208984,27.883140563964844,0.1020658984780311,0.1042064428329467
24900.0,32.82986068725586,32.521514892578125,0.1441420316696167,0.1642027348279953
25000.0,30.943517684936523,30.57727432250977,0.2123449146747589,0.153898537158966
25100.0,17.223779678344727,16.91433334350586,0.1736333966255188,0.13581183552742
25200.0,32.06342315673828,31.139997482299805,0.4767306745052337,0.4466948807239532
25300.0,32.80579376220703,31.910629272460938,0.4806700348854065,0.4144947826862335
25400.0,25.470191955566406,23.6121768951416,0.925729274749756,0.9322851300239564
25500.0,32.3846435546875,31.13908767700196,0.6577519774436951,0.5878058075904846
25600.0,24.38374137878418,24.09074592590332,0.1574950963258743,0.1354991346597671
25700.0,24.63163375854492,24.45288848876953,0.0890773385763168,0.0896688178181648
25800.0,26.46930885314941,26.16825485229492,0.1694527864456176,0.131600946187973
25900.0,37.88374328613281,35.935272216796875,0.981680393218994,0.9667879343032836
26000.0,31.868698120117188,30.289995193481445,0.786462664604187,0.7922403216362
26100.0,25.60683250427246,25.39522933959961,0.1092157661914825,0.1023871675133705
26200.0,26.57368850708008,26.337120056152344,0.1329784095287323,0.1035901010036468
26300.0,25.62818145751953,25.342613220214844,0.1366050541400909,0.1489645838737487
26400.0,33.35895538330078,32.68053436279297,0.32243812084198,0.355983704328537
26500.0,27.25247573852539,27.039043426513672,0.1094322875142097,0.1040007919073104
26600.0,28.292911529541016,28.09931755065918,0.1113548427820205,0.0822383761405944
26700.0,31.640151977539062,30.61062240600586,0.5310817360877991,0.4984472393989563
26800.0,24.074630737304688,23.933818817138672,0.0926541537046432,0.0481595881283283
26900.0,31.32752227783203,31.159099578857425,0.0934037268161773,0.0750197619199752
27000.0,33.112144470214844,32.29969024658203,0.3905562162399292,0.421899676322937
27100.0,26.2622299194336,26.04679107666016,0.1222951561212539,0.0931442975997924
27200.0,33.739723205566406,33.436248779296875,0.1344304084777832,0.169046401977539
27300.0,30.819129943847656,30.365467071533203,0.1691373884677887,0.2845253050327301
27400.0,25.947208404541016,24.931861877441406,0.4975100755691528,0.5178365707397461
27500.0,29.93486976623535,29.726713180541992,0.0819059088826179,0.1262505650520324
27600.0,27.20856475830078,25.8453369140625,0.6774812936782837,0.6857472658157349
27700.0,26.1911735534668,25.294994354248047,0.473950445652008,0.4222283363342285
27800.0,25.189058303833008,25.05243682861328,0.0655287504196167,0.0710918605327606
27900.0,19.9185733795166,19.8000717163086,0.0672705024480819,0.0512317717075347
28000.0,37.14839172363281,36.33859634399414,0.4141629338264465,0.3956343233585357
28100.0,33.398468017578125,32.52965545654297,0.5152196288108826,0.3535922467708587
28200.0,31.031583786010746,29.738075256347656,0.6453017592430115,0.6482058763504028
28300.0,26.079389572143555,25.14306259155273,0.5320442914962769,0.4042840003967285
28400.0,26.98635673522949,26.782629013061523,0.1149726957082748,0.0887549817562103
28500.0,27.293601989746094,26.6074275970459,0.3429006338119507,0.3432734310626983
28600.0,17.41863250732422,17.214157104492188,0.1270317435264587,0.0774439722299575
28700.0,25.67483329772949,24.79364967346192,0.4653522968292236,0.4158298969268799
28800.0,26.704572677612305,25.856204986572266,0.4593528211116791,0.3890142738819122
28900.0,27.792285919189453,27.246376037597656,0.1860114932060241,0.359898179769516
29000.0,23.78789520263672,20.035215377807617,2.841635465621948,0.911046028137207
29100.0,27.93012046813965,27.42874336242676,0.3524231016635895,0.1489546298980713
29200.0,25.737274169921875,25.47602081298828,0.1053470373153686,0.1559066474437713
29300.0,31.079837799072266,30.92931365966797,0.0982186645269393,0.052306093275547
29400.0,37.3607177734375,36.5926628112793,0.4130495488643646,0.355006456375122
29500.0,38.06433868408203,36.88314056396485,0.5923032164573669,0.5888943076133728
29600.0,30.941064834594727,29.430206298828125,0.6295127868652344,0.8813449144363403
29700.0,30.058788299560547,28.91013526916504,0.7821024656295776,0.3665508329868316
29800.0,30.196239471435547,25.358135223388672,2.3302102088928223,2.507894277572632
29900.0,30.18433380126953,29.965633392333984,0.1130647286772728,0.1056359708309173
30000.0,30.78192901611328,30.293285369873047,0.2565793991088867,0.2320630252361297
30100.0,27.57617378234864,27.398906707763672,0.0868295133113861,0.0904377847909927
30200.0,29.4583740234375,29.126449584960938,0.2064416408538818,0.1254830807447433
30300.0,31.56411933898925,31.167743682861328,0.2192330360412597,0.177142783999443
30400.0,31.639375686645508,30.2329330444336,0.8857851624488831,0.5206568241119385
30500.0,27.41904258728028,24.439620971679688,1.5999945402145386,1.3794262409210205
30600.0,30.197416305541992,29.484617233276367,0.3863913118839264,0.3264082372188568
30700.0,33.707603454589844,32.28074645996094,0.7277660369873047,0.6990878582000732
30800.0,26.347171783447266,25.93292236328125,0.2427298873662948,0.1715203821659088
30900.0,25.666275024414062,24.2700424194336,0.6454921364784241,0.7507404088973999
31000.0,31.27179908752441,30.48765182495117,0.3224916160106659,0.4616574347019195
31100.0,36.832801818847656,36.39201354980469,0.1873101592063903,0.2534803748130798
31200.0,24.941802978515625,24.383899688720703,0.3161574602127075,0.241744577884674
31300.0,27.949142456054688,25.55173110961914,1.106420636177063,1.2909899950027466
31400.0,25.935104370117188,23.52444267272949,1.3171029090881348,1.0935602188110352
31500.0,29.664106369018555,28.78163146972656,0.4474104940891266,0.4350643455982208
31600.0,39.370208740234375,38.48397064208984,0.5449347496032715,0.3413036465644836
31700.0,30.322376251220703,29.95232391357422,0.1914145946502685,0.1786388605833053
31800.0,25.284713745117188,24.875675201416016,0.1809794604778289,0.2280605435371399
31900.0,18.27906608581543,17.931652069091797,0.147927924990654,0.1994867026805877
32000.0,34.88819885253906,33.26592254638672,0.7765405178070068,0.8457385301589966
32100.0,43.830810546875,43.15875244140625,0.3239198327064514,0.348136156797409
32200.0,20.73174476623535,20.176877975463867,0.2568948566913605,0.297971248626709
32300.0,30.28064727783203,29.156951904296875,0.5189644694328308,0.6047313213348389
32400.0,31.190868377685547,29.23310852050781,1.028164625167847,0.9295953512191772
32500.0,26.987154006958008,25.248634338378903,0.8480792045593262,0.8904407024383545
32600.0,39.71730422973633,37.36469268798828,1.241272211074829,1.1113407611846924
32700.0,31.026695251464844,29.944541931152344,0.6533915996551514,0.4287627935409546
32800.0,29.969751358032227,26.886680603027344,1.560304045677185,1.52276611328125
32900.0,39.516109466552734,36.114688873291016,1.1825155019760132,2.2189061641693115
33000.0,38.57048034667969,36.47135925292969,1.0836431980133057,1.015477418899536
33100.0,44.4688835144043,41.58895492553711,1.501185417175293,1.3787405490875244
33200.0,25.69593620300293,24.07445526123047,0.9984052777290344,0.6230759024620056
33300.0,47.42420959472656,40.58364868164063,3.73261308670044,3.1079468727111816
33400.0,44.081581115722656,31.70074844360352,5.439176082611084,6.941657066345215
33500.0,303.81695556640625,41.17948532104492,126.34659576416016,136.29086303710938
33600.0,39.35045623779297,35.32404327392578,2.148538112640381,1.877876162528992
33700.0,44.40909957885742,40.74102020263672,1.97965669631958,1.6884241104125977
33800.0,38.82501220703125,35.697021484375,1.4773316383361816,1.6506586074829102
33900.0,41.93410110473633,38.1602783203125,1.6978877782821655,2.075936794281006
34000.0,45.92115020751953,40.43853378295898,2.3622517585754395,3.1203670501708984
34100.0,45.73847579956055,43.56957244873047,0.9794794917106628,1.1894214153289795
34200.0,60.94856643676758,45.439701080322266,6.952770233154297,8.556095123291016
34300.0,40.8920783996582,37.61231231689453,1.4344607591629028,1.8453059196472168
34400.0,39.40038299560547,34.082252502441406,2.5809340476989746,2.737198829650879
34500.0,38.87854766845703,32.3338508605957,3.369225263595581,3.1754729747772217
34600.0,32.081974029541016,28.16990852355957,1.8855793476104736,2.026484251022339
34700.0,32.26787185668945,29.29818344116211,1.5409266948699951,1.4287621974945068
34800.0,44.84238052368164,39.47838592529297,2.863635540008545,2.500360012054444
34900.0,45.14384078979492,41.76346969604492,1.5838632583618164,1.7965075969696045
35000.0,56.40058135986328,49.2557373046875,3.776586532592773,3.3682568073272705
35100.0,71.77372741699219,42.99647903442383,15.23252010345459,13.54473114013672
35200.0,48.528411865234375,42.85341644287109,2.7577879428863525,2.917206048965454
35300.0,43.17080307006836,39.65577697753906,1.6083186864852903,1.9067068099975584
35400.0,49.72906112670898,36.56535339355469,6.866495132446289,6.297215938568115
35500.0,50.2075309753418,46.84554290771485,1.5355349779129028,1.826452374458313
35600.0,51.16569900512695,46.63224029541016,2.4131975173950195,2.120261907577514
35700.0,46.5738525390625,41.83884048461914,2.7037315368652344,2.031280994415283
35800.0,49.931549072265625,40.38869857788086,5.690240859985352,3.852606773376465
35900.0,45.15546798706055,43.09077453613281,0.970934271812439,1.0937588214874268
36000.0,54.556922912597656,49.339263916015625,2.3331127166748047,2.884544134140014
36100.0,47.379486083984375,43.28007125854492,1.994531750679016,2.104882001876831
36200.0,42.00905990600586,39.31024932861328,1.323235034942627,1.3755764961242676
36300.0,58.98870468139648,44.065547943115234,8.18411636352539,6.739041328430176
36400.0,43.42601013183594,35.37672424316406,4.176354885101318,3.872931480407715
36500.0,72.4625244140625,60.76482391357422,6.825470447540283,4.872231483459473
